event_id,compound,n_laps,observed_slope,predicted_slope
2023_4_R,HARD,28,0.005127194824458569,0.01925441436469555
2023_4_R,HARD,14,0.0015251269572569186,0.01925441436469555
2023_4_R,HARD,16,0.036676556839744905,0.01925441436469555
2023_4_R,HARD,4,-0.14900840336133594,0.01925441436469555
2023_4_R,HARD,20,0.017317119440368477,0.01925441436469555
2023_4_R,HARD,15,-0.0016976890756265938,0.01925441436469555
2023_4_R,MEDIUM,12,0.05681142325004109,0.059552110731601715
2023_4_R,MEDIUM,5,0.04410588235293713,0.059552110731601715
2023_4_R,MEDIUM,6,-0.022494117647058835,0.059552110731601715
2023_4_R,MEDIUM,4,0.09540588235294516,0.059552110731601715
2023_5_R,HARD,14,0.05079406054330266,0.004445509985089302
2023_5_R,HARD,28,0.02382002419842722,0.004445509985089302
2023_5_R,HARD,35,0.03354045102239515,0.004445509985089302
2023_5_R,HARD,35,0.028313579423778545,0.004445509985089302
2023_5_R,HARD,22,0.048985745390380565,0.004445509985089302
2023_5_R,HARD,9,0.07589473684210692,0.004445509985089302
2023_5_R,HARD,10,0.020214590815709605,0.004445509985089302
2023_5_R,HARD,20,0.020898723334929564,0.004445509985089302
2023_5_R,HARD,22,0.03910647170716345,0.004445509985089302
2023_5_R,HARD,35,0.04735446250266757,0.004445509985089302
2023_5_R,HARD,14,0.04429446766310153,0.004445509985089302
2023_5_R,HARD,32,0.03450155037657678,0.004445509985089302
2023_5_R,HARD,39,0.039723039500946786,0.004445509985089302
2023_5_R,HARD,22,0.024214086157177933,0.004445509985089302
2023_5_R,HARD,17,0.02919214138951043,0.004445509985089302
2023_5_R,HARD,40,0.036479827502411494,0.004445509985089302
2023_5_R,HARD,7,0.007190655209451002,0.004445509985089302
2023_5_R,HARD,31,0.010512940323247663,0.004445509985089302
2023_5_R,HARD,4,-0.08981954887218024,0.004445509985089302
2023_5_R,MEDIUM,8,0.035735645933012886,0.006830201484262943
2023_5_R,MEDIUM,4,-0.08770526315789377,0.006830201484262943
2023_5_R,MEDIUM,11,0.018149282296649027,0.006830201484262943
2023_5_R,MEDIUM,12,0.0304120684313793,0.006830201484262943
2023_5_R,MEDIUM,4,0.1899947368421056,0.006830201484262943
2023_5_R,MEDIUM,10,-0.030687081339712978,0.006830201484262943
2023_5_R,MEDIUM,18,-0.0021940144478839988,0.006830201484262943
2023_5_R,MEDIUM,5,0.08199473684210634,0.006830201484262943
2023_5_R,MEDIUM,8,0.040128863826231986,0.006830201484262943
2023_5_R,MEDIUM,9,-0.04928859649122764,0.006830201484262943
2023_5_R,MEDIUM,20,0.04977613898426653,0.006830201484262943
2023_7_R,SOFT,5,0.027800000000002073,0.009667033329606056
2023_7_R,SOFT,8,0.010040540540536609,0.009667033329606056
2023_7_R,SOFT,20,0.00710040206127043,0.009667033329606056
2023_7_R,SOFT,9,0.10636666666666661,0.009667033329606056
2023_7_R,SOFT,9,0.1398195652173919,0.009667033329606056
2023_7_R,SOFT,14,0.060995604395605814,0.009667033329606056
2023_7_R,SOFT,4,0.20169999999999888,0.009667033329606056
2023_7_R,SOFT,10,0.11598284960421863,0.009667033329606056
2023_7_R,SOFT,8,0.06519047619047696,0.009667033329606056
2023_7_R,SOFT,12,0.05900000000000234,0.009667033329606056
2023_7_R,SOFT,16,0.06548085390259907,0.009667033329606056
2023_7_R,SOFT,10,0.05922424242424256,0.009667033329606056
2023_7_R,SOFT,17,0.06170459081836471,0.009667033329606056
2023_7_R,SOFT,10,0.05722912205567767,0.009667033329606056
2023_7_R,HARD,17,0.05943577743110175,0.004245164804160595
2023_7_R,HARD,4,0.04851428571428704,0.004245164804160595
2023_7_R,HARD,27,0.06388872987477755,0.004245164804160595
2023_7_R,HARD,15,0.04280774456521623,0.004245164804160595
2023_7_R,HARD,11,0.05699101589495167,0.004245164804160595
2023_7_R,HARD,8,0.10007749766573065,0.004245164804160595
2023_7_R,HARD,10,0.13109533468560014,0.004245164804160595
2023_7_R,HARD,9,0.07344022770398395,0.004245164804160595
2023_7_R,HARD,8,0.11979653679653897,0.004245164804160595
2023_7_R,HARD,16,0.15159465605457578,0.004245164804160595
2023_7_R,HARD,27,0.024939902427509552,0.004245164804160595
2023_7_R,HARD,16,0.05904193872426044,0.004245164804160595
2023_7_R,HARD,7,0.040517441860467844,0.004245164804160595
2023_7_R,HARD,18,0.05098659397622744,0.004245164804160595
2023_7_R,HARD,14,0.08994954020278037,0.004245164804160595
2023_7_R,HARD,20,0.07337681473455783,0.004245164804160595
2023_7_R,HARD,31,0.027175806451613466,0.004245164804160595
2023_7_R,HARD,18,0.05141836560849864,0.004245164804160595
2023_7_R,HARD,15,0.0325208786859277,0.004245164804160595
2023_7_R,HARD,8,0.0991666666666694,0.004245164804160595
2023_7_R,MEDIUM,26,0.033633078389147475,0.00921064242720604
2023_7_R,MEDIUM,9,0.08058333333333191,0.00921064242720604
2023_7_R,MEDIUM,5,0.0806999999999938,0.00921064242720604
2023_7_R,MEDIUM,22,0.0291465664502892,0.00921064242720604
2023_7_R,MEDIUM,8,0.11467025089605959,0.00921064242720604
2023_7_R,MEDIUM,15,0.0758702783300204,0.00921064242720604
2023_7_R,MEDIUM,7,0.15025970873786715,0.00921064242720604
2023_7_R,MEDIUM,7,0.11379868784530255,0.00921064242720604
2023_7_R,MEDIUM,22,0.04544904012255323,0.00921064242720604
2023_7_R,MEDIUM,16,0.05176266023606881,0.00921064242720604
2023_7_R,MEDIUM,8,0.11521428571428428,0.00921064242720604
2023_7_R,MEDIUM,18,0.05856784083496788,0.00921064242720604
2023_7_R,MEDIUM,14,0.05661340540540636,0.00921064242720604
2023_7_R,MEDIUM,20,0.05198383858662809,0.00921064242720604
2023_7_R,MEDIUM,24,0.030660434782607764,0.00921064242720604
2023_8_R,HARD,23,0.01455607746404829,0.09466558694839478
2023_8_R,HARD,14,0.05979210726380601,0.09466558694839478
2023_8_R,HARD,26,0.04744478676828526,0.09466558694839478
2023_8_R,HARD,5,0.061442857142858555,0.09466558694839478
2023_8_R,HARD,7,0.023577380952380187,0.09466558694839478
2023_8_R,HARD,12,0.04859881569207839,0.09466558694839478
2023_8_R,HARD,25,0.025003615089068062,0.09466558694839478
2023_8_R,HARD,9,0.04453795108857624,0.09466558694839478
2023_8_R,HARD,26,0.05168880063580684,0.09466558694839478
2023_8_R,HARD,26,0.051425021889431946,0.09466558694839478
2023_8_R,HARD,5,0.057400282885431635,0.09466558694839478
2023_8_R,HARD,13,0.06254750512645439,0.09466558694839478
2023_8_R,HARD,25,0.05070683303993085,0.09466558694839478
2023_8_R,HARD,14,0.07132990377498133,0.09466558694839478
2023_8_R,HARD,9,0.06057619047619213,0.09466558694839478
2023_8_R,HARD,26,0.028554822954822087,0.09466558694839478
2023_8_R,HARD,9,-0.004523809523810455,0.09466558694839478
2023_8_R,HARD,24,0.05835437278038638,0.09466558694839478
2023_8_R,HARD,16,0.02936208791208851,0.09466558694839478
2023_8_R,HARD,6,0.048918719211823974,0.09466558694839478
2023_8_R,HARD,22,0.06717734379622176,0.09466558694839478
2023_8_R,HARD,21,0.023647879299430498,0.09466558694839478
2023_8_R,MEDIUM,4,0.13964285714286015,0.13959482312202454
2023_8_R,MEDIUM,21,0.058500396192905244,0.13959482312202454
2023_8_R,MEDIUM,10,0.054671831092883615,0.13959482312202454
2023_8_R,MEDIUM,10,0.04741446208112996,0.13959482312202454
2023_8_R,MEDIUM,15,0.03859285714285875,0.13959482312202454
2023_8_R,MEDIUM,5,0.021053304904047592,0.13959482312202454
2023_8_R,MEDIUM,27,0.050687791120034485,0.13959482312202454
2023_8_R,MEDIUM,8,-0.005099281221921688,0.13959482312202454
2023_8_R,MEDIUM,25,0.04668656770666696,0.13959482312202454
2024_1_R,SOFT,4,0.08939473684211374,0.060281068086624146
2024_1_R,SOFT,10,0.12116746411482698,0.060281068086624146
2024_1_R,SOFT,8,0.06635577580314239,0.060281068086624146
2024_1_R,SOFT,8,0.12883167377903865,0.060281068086624146
2024_1_R,SOFT,20,0.1245308270676724,0.060281068086624146
2024_1_R,SOFT,10,0.07959776714513349,0.060281068086624146
2024_1_R,SOFT,5,-0.011505263157885285,0.060281068086624146
2024_1_R,SOFT,10,0.16649877081238137,0.060281068086624146
2024_1_R,SOFT,13,0.08937931339847047,0.060281068086624146
2024_1_R,SOFT,14,0.11137425675065732,0.060281068086624146
2024_1_R,HARD,4,-0.1265052631578809,0.029093559831380844
2024_1_R,HARD,17,0.13560307017543385,0.029093559831380844
2024_1_R,HARD,20,0.07748610465099147,0.029093559831380844
2024_1_R,HARD,11,0.07079931369875418,0.029093559831380844
2024_1_R,HARD,8,0.14338283208019906,0.029093559831380844
2024_1_R,HARD,23,0.060020524988383,0.029093559831380844
2024_1_R,HARD,10,0.09967049441786223,0.029093559831380844
2024_1_R,HARD,19,0.06065087719298244,0.029093559831380844
2024_1_R,HARD,20,0.09676270440419014,0.029093559831380844
2024_1_R,HARD,14,0.08840461315741316,0.029093559831380844
2024_1_R,HARD,15,0.06585978423547185,0.029093559831380844
2024_1_R,HARD,4,0.08150885233248027,0.029093559831380844
2024_1_R,HARD,11,0.09957922746552077,0.029093559831380844
2024_1_R,HARD,6,0.029494736842113487,0.029093559831380844
2024_1_R,HARD,17,0.13720989128225786,0.029093559831380844
2024_1_R,HARD,17,0.08964567317169723,0.029093559831380844
2024_1_R,HARD,17,0.1178579721362202,0.029093559831380844
2024_1_R,HARD,13,0.10688222170282234,0.029093559831380844
2024_1_R,HARD,18,0.09631341302320914,0.029093559831380844
2024_1_R,HARD,19,0.07496491228070218,0.029093559831380844
2024_1_R,HARD,16,0.09718991756499899,0.029093559831380844
2024_1_R,HARD,20,0.11322000704282549,0.029093559831380844
2024_1_R,HARD,6,0.14006247877758443,0.029093559831380844
2024_1_R,HARD,14,0.05337246104653682,0.029093559831380844
2024_1_R,HARD,21,0.1083334254597608,0.029093559831380844
2024_1_R,HARD,15,0.09893221721887048,0.029093559831380844
2024_1_R,HARD,18,0.08298278715657285,0.029093559831380844
2024_1_R,HARD,7,0.10460205391528112,0.029093559831380844
2024_1_R,HARD,8,0.16544194300780488,0.029093559831380844
2024_1_R,HARD,23,0.0868484016903347,0.029093559831380844
2024_1_R,HARD,6,-0.03150526315790002,0.029093559831380844
2024_1_R,HARD,5,-0.004105263157894568,0.029093559831380844
2024_1_R,HARD,18,0.1187048503611995,0.029093559831380844
2024_1_R,HARD,14,0.12173956442831377,0.029093559831380844
2024_1_R,HARD,20,0.10385850732625572,0.029093559831380844
2024_5_R,MEDIUM,5,0.3078151693667141,0.06025242805480957
2024_5_R,MEDIUM,9,0.24034259857788673,0.06025242805480957
2024_5_R,MEDIUM,14,0.1339038532161901,0.06025242805480957
2024_5_R,MEDIUM,7,0.07187377690802396,0.06025242805480957
2024_5_R,MEDIUM,12,0.07511454379839087,0.06025242805480957
2024_5_R,MEDIUM,11,0.07357402597402674,0.06025242805480957
2024_5_R,MEDIUM,6,0.09838571428571968,0.06025242805480957
2024_5_R,MEDIUM,4,0.1623797909407623,0.06025242805480957
2024_5_R,MEDIUM,6,0.008185714285714863,0.06025242805480957
2024_5_R,MEDIUM,4,0.5114285714285742,0.06025242805480957
2024_5_R,MEDIUM,7,0.15057925636007438,0.06025242805480957
2024_5_R,MEDIUM,7,0.09719589816124445,0.06025242805480957
2024_5_R,MEDIUM,12,0.12653696303696282,0.06025242805480957
2024_5_R,HARD,6,0.15292857142856667,0.03922393172979355
2024_5_R,HARD,7,0.17714285714285588,0.03922393172979355
2024_5_R,HARD,8,0.2162078507078471,0.03922393172979355
2024_5_R,HARD,11,0.08761481975967834,0.03922393172979355
2024_5_R,HARD,15,0.0851899159663906,0.03922393172979355
2024_5_R,HARD,6,0.1572933782955217,0.03922393172979355
2024_5_R,HARD,22,0.1087744212309432,0.03922393172979355
2024_5_R,HARD,6,0.1953577559779247,0.03922393172979355
2024_5_R,HARD,13,0.06386163387510575,0.03922393172979355
2024_5_R,HARD,4,0.07822857142857763,0.03922393172979355
2024_5_R,HARD,17,0.11712464985994368,0.03922393172979355
2024_5_R,HARD,19,0.08224479418886455,0.03922393172979355
2024_5_R,HARD,11,0.09663684210526506,0.03922393172979355
2024_5_R,HARD,23,0.06537407064679591,0.03922393172979355
2024_5_R,HARD,16,0.09276552012806824,0.03922393172979355
2024_5_R,HARD,18,0.15903536857780984,0.03922393172979355
2024_5_R,HARD,4,0.17435164835165426,0.03922393172979355
2024_5_R,HARD,25,0.11773626373626163,0.03922393172979355
2024_5_R,HARD,10,0.2207043290043264,0.03922393172979355
2024_5_R,SOFT,5,0.23112857142856835,0.05273660272359848
2024_5_R,SOFT,12,0.20350445948023832,0.05273660272359848
